;;;;
File id ;File path;Word id ;Label ;Speaker id 
438;ASMDD/speaker_72_b_50/86.wav;86;Correct;72
439;ASMDD/speaker_80_g_50/86.wav;86;Correct;80
440;ASMDD/speaker_00_g_100/86_N.wav;86;Incorrect ;0
441;ASMDD/speaker_03_b_100/86_N.wav;86;Incorrect ;3
442;ASMDD/speaker_04_g_100/86_N.wav;86;Incorrect ;4
443;ASMDD/speaker_07_b_100/86_N.wav;86;Incorrect ;7
444;ASMDD/speaker_06_g_100/86_N.wav;86;Incorrect ;6
445;ASMDD/speaker_13_b_100/86_N.wav;86;Incorrect ;13
446;ASMDD/speaker_30_b_100/86_N.wav;86;Incorrect ;30
447;ASMDD/speaker_28_b_100/86_N.wav;86;Incorrect ;28
448;ASMDD/speaker_67_g_50/86_N.wav;86;Incorrect ;67
449;ASMDD/speaker_14_b_100/92.wav;92;Correct;14
450;ASMDD/speaker_01_g_100/92.wav;92;Correct;1
451;ASMDD/speaker_02_g_100/92.wav;92;Correct;2
452;ASMDD/speaker_03_b_100/92.wav;92;Correct;3
453;ASMDD/speaker_05_g_100/92.wav;92;Correct;5
454;ASMDD/speaker_07_b_100/92.wav;92;Correct;7
455;ASMDD/speaker_09_b_100/92.wav;92;Correct;9
456;ASMDD/speaker_10_b_100/92.wav;92;Correct;10
457;ASMDD/speaker_13_b_100/92.wav;92;Correct;13
458;ASMDD/speaker_15_b_100/92.wav;92;Correct;15
459;ASMDD/speaker_16_b_100/92.wav;92;Correct;16
460;ASMDD/speaker_17_b_100/92.wav;92;Correct;17
461;ASMDD/speaker_18_b_100/92.wav;92;Correct;18
462;ASMDD/speaker_20_b_100/92.wav;92;Correct;20
463;ASMDD/speaker_21_b_100/92.wav;92;Correct;21
464;ASMDD/speaker_22_b_100/92.wav;92;Correct;22
465;ASMDD/speaker_28_b_100/92.wav;92;Correct;28
466;ASMDD/speaker_27_b_100/92.wav;92;Correct;27
467;ASMDD/speaker_26_g_100/92.wav;92;Correct;26
468;ASMDD/speaker_25_b_100/92.wav;92;Correct;25
469;ASMDD/speaker_66_g_50/92.wav;92;Correct;66
470;ASMDD/speaker_71_g_50/92.wav;92;Correct;71
471;ASMDD/speaker_80_g_50/92.wav;92;Correct;80
472;ASMDD/speaker_00_g_100/92_N.wav;92;Incorrect ;0
473;ASMDD/speaker_04_g_100/92_N.wav;92;Incorrect ;4
474;ASMDD/speaker_06_g_100/92_N.wav;92;Incorrect ;6
475;ASMDD/speaker_08_g_100/92_N.wav;92;Incorrect ;8
476;ASMDD/speaker_11_b_100/92_N.wav;92;Incorrect ;11
477;ASMDD/speaker_12_b_100/92_N.wav;92;Incorrect ;12
478;ASMDD/speaker_19_b_100/92_N.wav;92;Incorrect ;19
479;ASMDD/speaker_23_b_100/92_N.wav;92;Incorrect ;23
480;ASMDD/speaker_30_b_100/92_N.wav;92;Incorrect ;30
481;ASMDD/speaker_29_b_100/92_N.wav;92;Incorrect ;29
482;ASMDD/speaker_67_g_50/92_N.wav;92;Incorrect ;67
483;ASMDD/speaker_72_b_50/92_N.wav;92;Incorrect ;72
484;ASMDD/speaker_14_b_100/55.wav;55;Correct;14
485;ASMDD/speaker_03_b_100/55.wav;55;Correct;3
486;ASMDD/speaker_09_b_100/55.wav;55;Correct;9
487;ASMDD/speaker_10_b_100/55.wav;55;Correct;10
488;ASMDD/speaker_11_b_100/55.wav;55;Correct;11
489;ASMDD/speaker_12_b_100/55.wav;55;Correct;12
490;ASMDD/speaker_15_b_100/55.wav;55;Correct;15
491;ASMDD/speaker_16_b_100/55.wav;55;Correct;16
492;ASMDD/speaker_17_b_100/55.wav;55;Correct;17
493;ASMDD/speaker_19_b_100/55.wav;55;Correct;19
494;ASMDD/speaker_18_b_100/55.wav;55;Correct;18
495;ASMDD/speaker_20_b_100/55.wav;55;Correct;20
496;ASMDD/speaker_21_b_100/55.wav;55;Correct;21
497;ASMDD/speaker_23_b_100/55.wav;55;Correct;23
498;ASMDD/speaker_29_b_100/55.wav;55;Correct;29
499;ASMDD/speaker_28_b_100/55.wav;55;Correct;28
500;ASMDD/speaker_27_b_100/55.wav;55;Correct;27
501;ASMDD/speaker_26_g_100/55.wav;55;Correct;26
502;ASMDD/speaker_66_g_50/55.wav;55;Correct;66
503;ASMDD/speaker_72_b_50/55.wav;55;Correct;72
504;ASMDD/speaker_80_g_50/55.wav;55;Correct;80
505;ASMDD/speaker_00_g_100/55_N.wav;55;Incorrect;0
506;ASMDD/speaker_01_g_100/55_N.wav;55;Incorrect;1
507;ASMDD/speaker_02_g_100/55_N.wav;55;Incorrect;2
508;ASMDD/speaker_04_g_100/55_N.wav;55;Incorrect;4
509;ASMDD/speaker_05_g_100/55_N.wav;55;Incorrect;5
510;ASMDD/speaker_07_b_100/55_N.wav;55;Incorrect;7
511;ASMDD/speaker_06_g_100/55_N.wav;55;Incorrect;6
512;ASMDD/speaker_08_g_100/55_N.wav;55;Incorrect;8
513;ASMDD/speaker_13_b_100/55_N.wav;55;Incorrect;13
514;ASMDD/speaker_30_b_100/55_N.wav;55;Incorrect;30
515;ASMDD/speaker_25_b_100/55_N.wav;55;Incorrect;25
516;ASMDD/speaker_67_g_50/55_N.wav;55;Incorrect;67
517;ASMDD/speaker_71_g_50/55_N.wav;55;Incorrect;71
518;ASMDD/speaker_14_b_100/82.wav;82;Correct;14
519;ASMDD/speaker_00_g_100/82.wav;82;Correct;0
520;ASMDD/speaker_01_g_100/82.wav;82;Correct;1
521;ASMDD/speaker_02_g_100/82.wav;82;Correct;2
522;ASMDD/speaker_03_b_100/82.wav;82;Correct;3
523;ASMDD/speaker_05_g_100/82.wav;82;Correct;5
524;ASMDD/speaker_09_b_100/82.wav;82;Correct;9
525;ASMDD/speaker_10_b_100/82.wav;82;Correct;10
526;ASMDD/speaker_11_b_100/82.wav;82;Correct;11
527;ASMDD/speaker_12_b_100/82.wav;82;Correct;12
528;ASMDD/speaker_15_b_100/82.wav;82;Correct;15
529;ASMDD/speaker_16_b_100/82.wav;82;Correct;16
530;ASMDD/speaker_17_b_100/82.wav;82;Correct;17
531;ASMDD/speaker_19_b_100/82.wav;82;Correct;19
532;ASMDD/speaker_18_b_100/82.wav;82;Correct;18
533;ASMDD/speaker_20_b_100/82.wav;82;Correct;20
534;ASMDD/speaker_21_b_100/82.wav;82;Correct;21
535;ASMDD/speaker_22_b_100/82.wav;82;Correct;22
536;ASMDD/speaker_23_b_100/82.wav;82;Correct;23
537;ASMDD/speaker_30_b_100/82.wav;82;Correct;30
538;ASMDD/speaker_29_b_100/82.wav;82;Correct;29
539;ASMDD/speaker_27_b_100/82.wav;82;Correct;27
540;ASMDD/speaker_25_b_100/82.wav;82;Correct;25
541;ASMDD/speaker_66_g_50/82.wav;82;Correct;66
542;ASMDD/speaker_67_g_50/82.wav;82;Correct;67
543;ASMDD/speaker_72_b_50/82.wav;82;Correct;72
544;ASMDD/speaker_80_g_50/82.wav;82;Correct;80
545;ASMDD/speaker_04_g_100/82_N.wav;82;Incorrect;4
546;ASMDD/speaker_07_b_100/82_N.wav;82;Incorrect;7
547;ASMDD/speaker_06_g_100/82_N.wav;82;Incorrect;6
548;ASMDD/speaker_08_g_100/82_N.wav;82;Incorrect;8
549;ASMDD/speaker_13_b_100/82_N.wav;82;Incorrect;13
550;ASMDD/speaker_28_b_100/82_N.wav;82;Incorrect;28
551;ASMDD/speaker_26_g_100/82_N.wav;82;Incorrect;26
552;ASMDD/speaker_71_g_50/82_N.wav;82;Incorrect;71
553;ASMDD/speaker_14_b_100/21.wav;21;Correct;14
554;ASMDD/speaker_01_g_100/21.wav;21;Correct;1
555;ASMDD/speaker_02_g_100/21.wav;21;Correct;2
556;ASMDD/speaker_03_b_100/21.wav;21;Correct;3
557;ASMDD/speaker_05_g_100/21.wav;21;Correct;5
558;ASMDD/speaker_09_b_100/21.wav;21;Correct;9
559;ASMDD/speaker_11_b_100/21.wav;21;Correct;11
560;ASMDD/speaker_12_b_100/21.wav;21;Correct;12
561;ASMDD/speaker_15_b_100/21.wav;21;Correct;15
562;ASMDD/speaker_16_b_100/21.wav;21;Correct;16
563;ASMDD/speaker_19_b_100/21.wav;21;Correct;19
564;ASMDD/speaker_27_b_100/21.wav;21;Correct;27
565;ASMDD/speaker_26_g_100/21.wav;21;Correct;26
566;ASMDD/speaker_25_b_100/21.wav;21;Correct;25
567;ASMDD/speaker_31_g_50/21.wav;21;Correct;31
568;ASMDD/speaker_41_b_50/21.wav;21;Correct;41
569;ASMDD/speaker_45_b_50/21.wav;21;Correct;45
570;ASMDD/speaker_51_b_50/21.wav;21;Correct;51
571;ASMDD/speaker_53_b_50/21.wav;21;Correct;53
572;ASMDD/speaker_54_b_50/21.wav;21;Correct;54
573;ASMDD/speaker_55_b_50/21.wav;21;Correct;55
574;ASMDD/speaker_61_b_50/21.wav;21;Correct;61
575;ASMDD/speaker_62_b_50/21.wav;21;Correct;62
576;ASMDD/speaker_63_g_50/21.wav;21;Correct;63
577;ASMDD/speaker_64_b_50/21.wav;21;Correct;64
578;ASMDD/speaker_65_b_50/21.wav;21;Correct;65
579;ASMDD/speaker_68_b_50/21.wav;21;Correct;68
580;ASMDD/speaker_69_b_50/21.wav;21;Correct;69
581;ASMDD/speaker_70_g_50/21.wav;21;Correct;70
582;ASMDD/speaker_73_b_50/21.wav;21;Correct;73
583;ASMDD/speaker_74_b_50/21.wav;21;Correct;74
584;ASMDD/speaker_75_b_50/21.wav;21;Correct;75
585;ASMDD/speaker_76_b_50/21.wav;21;Correct;76
586;ASMDD/speaker_77_b_50/21.wav;21;Correct;77
587;ASMDD/speaker_78_b_50/21.wav;21;Correct;78
588;ASMDD/speaker_79_g_50/21.wav;21;Correct;79
589;ASMDD/speaker_84_g_50/21.wav;21;Correct;84
590;ASMDD/speaker_85_g_50/21.wav;21;Correct;85
591;ASMDD/speaker_86_b_50/21.wav;21;Correct;86
592;ASMDD/speaker_87_b_50/21.wav;21;Correct;87
593;ASMDD/speaker_88_g_50/21.wav;21;Correct;88
594;ASMDD/speaker_89_b_50/21.wav;21;Correct;89
595;ASMDD/speaker_91_b_50/21.wav;21;Correct;91
596;ASMDD/speaker_94_b_50/21.wav;21;Correct;94
597;ASMDD/speaker_95_b_50/21.wav;21;Correct;95
598;ASMDD/speaker_97_g_50/21.wav;21;Correct;97
599;ASMDD/speaker_98_b_50/21.wav;21;Correct;98
600;ASMDD/speaker_99_b_50/21.wav;21;Correct;99
601;ASMDD/speaker_32_g_50/021.wav;21;Correct;32
602;ASMDD/speaker_33_g_50/021.wav;21;Correct;33
603;ASMDD/speaker_34_b_50/021.wav;21;Correct;34
604;ASMDD/speaker_35_b_50/021.wav;21;Correct;35
605;ASMDD/speaker_36_b_50/021.wav;21;Correct;36
606;ASMDD/speaker_37_g_50/021.wav;21;Correct;37
607;ASMDD/speaker_07_b_100/21_N.wav;21;Incorrect;7
608;ASMDD/speaker_06_g_100/21_N.wav;21;Incorrect;6
609;ASMDD/speaker_08_g_100/21_N.wav;21;Incorrect;8
610;ASMDD/speaker_17_b_100/21_N.wav;21;Incorrect;17
611;ASMDD/speaker_18_b_100/21_N.wav;21;Incorrect;18
612;ASMDD/speaker_20_b_100/21_N.wav;21;Incorrect;20
613;ASMDD/speaker_21_b_100/21_N.wav;21;Incorrect;21
614;ASMDD/speaker_22_b_100/21_N.wav;21;Incorrect;22
615;ASMDD/speaker_30_b_100/21_N.wav;21;Incorrect;30
616;ASMDD/speaker_29_b_100/21_N.wav;21;Incorrect;29
617;ASMDD/speaker_28_b_100/21_N.wav;21;Incorrect;28
618;ASMDD/speaker_46_b_50/21_N.wav;21;Incorrect;46
619;ASMDD/speaker_52_b_50/21_N.wav;21;Incorrect;52
620;ASMDD/speaker_81_g_50/21_N.wav;21;Incorrect;81
621;ASMDD/speaker_82_b_50/21_N.wav;21;Incorrect;82
622;ASMDD/speaker_83_b_50/21_N.wav;21;Incorrect;83
623;ASMDD/speaker_90_b_50/21_N.wav;21;Incorrect;90
624;ASMDD/speaker_00_g_100/21_N.wav;21;Incorrect;0
625;ASMDD/speaker_04_g_100/21_N.wav;21;Incorrect;4
626;ASMDD/speaker_14_b_100/64.wav;64;Correct;14
627;ASMDD/speaker_00_g_100/64.wav;64;Correct;0
628;ASMDD/speaker_01_g_100/64.wav;64;Correct;1
629;ASMDD/speaker_02_g_100/64.wav;64;Correct;2
630;ASMDD/speaker_03_b_100/64.wav;64;Correct;3
631;ASMDD/speaker_04_g_100/64.wav;64;Correct;4
632;ASMDD/speaker_05_g_100/64.wav;64;Correct;5
633;ASMDD/speaker_06_g_100/64.wav;64;Correct;6
634;ASMDD/speaker_08_g_100/64.wav;64;Correct;8
635;ASMDD/speaker_09_b_100/64.wav;64;Correct;9
636;ASMDD/speaker_12_b_100/64.wav;64;Correct;12
637;ASMDD/speaker_13_b_100/64.wav;64;Correct;13
638;ASMDD/speaker_15_b_100/64.wav;64;Correct;15
639;ASMDD/speaker_16_b_100/64.wav;64;Correct;16
640;ASMDD/speaker_17_b_100/64.wav;64;Correct;17
641;ASMDD/speaker_18_b_100/64.wav;64;Correct;18
642;ASMDD/speaker_21_b_100/64.wav;64;Correct;21
643;ASMDD/speaker_23_b_100/64.wav;64;Correct;23
644;ASMDD/speaker_30_b_100/64.wav;64;Correct;30
645;ASMDD/speaker_28_b_100/64.wav;64;Correct;28
646;ASMDD/speaker_26_g_100/64.wav;64;Correct;26
647;ASMDD/speaker_25_b_100/64.wav;64;Correct;25
648;ASMDD/speaker_66_g_50/64.wav;64;Correct;66
649;ASMDD/speaker_72_b_50/64.wav;64;Correct;72
650;ASMDD/speaker_80_g_50/64.wav;64;Correct;80
651;ASMDD/speaker_07_b_100/64_N.wav;64;Incorrect;7
652;ASMDD/speaker_10_b_100/64_N.wav;64;Incorrect;10
653;ASMDD/speaker_11_b_100/64_N.wav;64;Incorrect;11
654;ASMDD/speaker_19_b_100/64_N.wav;64;Incorrect;19
655;ASMDD/speaker_20_b_100/64_N.wav;64;Incorrect;20
656;ASMDD/speaker_22_b_100/64_N.wav;64;Incorrect;22
657;ASMDD/speaker_27_b_100/64_N.wav;64;Incorrect;27
658;ASMDD/speaker_67_g_50/64_N.wav;64;Incorrect;67
659;ASMDD/speaker_71_g_50/64_N.wav;64;Incorrect;71
660;ASMDD/speaker_01_g_100/95.wav;95;Correct;1
661;ASMDD/speaker_03_b_100/95.wav;95;Correct;3
662;ASMDD/speaker_11_b_100/95.wav;95;Correct;11
663;ASMDD/speaker_15_b_100/95.wav;95;Correct;15
664;ASMDD/speaker_18_b_100/95.wav;95;Correct;18
665;ASMDD/speaker_20_b_100/95.wav;95;Correct;20
666;ASMDD/speaker_21_b_100/95.wav;95;Correct;21
667;ASMDD/speaker_22_b_100/95.wav;95;Correct;22
668;ASMDD/speaker_23_b_100/95.wav;95;Correct;23
669;ASMDD/speaker_29_b_100/95.wav;95;Correct;29
670;ASMDD/speaker_27_b_100/95.wav;95;Correct;27
671;ASMDD/speaker_26_g_100/95.wav;95;Correct;26
672;ASMDD/speaker_25_b_100/95.wav;95;Correct;25
673;ASMDD/speaker_80_g_50/95.wav;95;Correct;80
674;ASMDD/speaker_07_b_100/95_N.wav;95;Incorrect;7
675;ASMDD/speaker_06_g_100/95_N.wav;95;Incorrect;6
676;ASMDD/speaker_08_g_100/95_N.wav;95;Incorrect;8
677;ASMDD/speaker_09_b_100/95_N.wav;95;Incorrect;9
678;ASMDD/speaker_10_b_100/95_N.wav;95;Incorrect;10
679;ASMDD/speaker_12_b_100/95_N.wav;95;Incorrect;12
680;ASMDD/speaker_13_b_100/95_N.wav;95;Incorrect;13
681;ASMDD/speaker_16_b_100/95_N.wav;95;Incorrect;16
682;ASMDD/speaker_17_b_100/95_N.wav;95;Incorrect;17
683;ASMDD/speaker_19_b_100/95_N.wav;95;Incorrect;19
684;ASMDD/speaker_30_b_100/95_N.wav;95;Incorrect;30
685;ASMDD/speaker_28_b_100/95_N.wav;95;Incorrect;28
686;ASMDD/speaker_66_g_50/95_N.wav;95;Incorrect;66
687;ASMDD/speaker_71_g_50/95_N.wav;95;Incorrect;71
688;ASMDD/speaker_72_b_50/95_N.wav;95;Incorrect;72
689;ASMDD/speaker_14_b_100/95_N.wav;95;Incorrect;14
690;ASMDD/speaker_00_g_100/95_N.wav;95;Incorrect;0
691;ASMDD/speaker_01_g_100/95_N.wav;95;Incorrect;1
692;ASMDD/speaker_02_g_100/95_N.wav;95;Incorrect;2
693;ASMDD/speaker_04_g_100/95_N.wav;95;Incorrect;4
694;ASMDD/speaker_05_g_100/95_N.wav;95;Incorrect;5
